uuid,relation_uuid,orig_id,relation_orig_id,h_1,h_2,lon_1,lon_2,lat_1,lat_2,distance_meters,source,relation_id
5f45a456-3944-427f-8aef-817f27559954,c55acfd9-0428-45c2-8ca8-47462603e4fc,156342266499564,187594036564365,209.58,190.9,-77.034598905526,-77.034685824254,38.901369609557,38.901482207238,14.597593428737902,Mapillary,5f45a456-3944-427f-8aef-817f27559954__c55acfd9-0428-45c2-8ca8-47462603e4fc
bd347e65-325e-4024-9808-6d5d5962502a,c55acfd9-0428-45c2-8ca8-47462603e4fc,962868411190078,187594036564365,211.88,190.9,-77.034578292905,-77.034685824254,38.901407943048,38.901482207238,12.448886825913414,Mapillary,bd347e65-325e-4024-9808-6d5d5962502a__c55acfd9-0428-45c2-8ca8-47462603e4fc
5feec088-c6a9-435f-88d7-2cc75b0b13b4,a554550d-f714-48fb-8ead-8045ed545c6c,757995344864399,475498820364077,321.36,0.67,-77.034517187496,-77.03459600728,38.907620510537,38.907525179219,12.599106215910082,Mapillary,5feec088-c6a9-435f-88d7-2cc75b0b13b4__a554550d-f714-48fb-8ead-8045ed545c6c
0c9318c2-5214-4988-b480-d5e9b357d973,c273ef71-7999-4170-83e3-8dbba4020fc7,4648526905164023,756127145097192,312.2,306.72930908203,-77.035982339363,-77.036014201229,38.907227823908,38.907123253316,11.933014875633846,Mapillary,0c9318c2-5214-4988-b480-d5e9b357d973__c273ef71-7999-4170-83e3-8dbba4020fc7
54390fd8-b789-4c1a-b100-dfa4ccd5b8fa,c273ef71-7999-4170-83e3-8dbba4020fc7,879389672790523,756127145097192,310.8,306.72930908203,-77.035847132648,-77.036014201229,38.907133991823,38.907123253316,14.54016610149091,Mapillary,54390fd8-b789-4c1a-b100-dfa4ccd5b8fa__c273ef71-7999-4170-83e3-8dbba4020fc7
49224450-7c82-45ac-93f1-38dbd5c87ff1,93f26fa2-caf7-4817-ba6e-99d32e46362b,487562542357097,885844705313431,208.86,252.3,-77.026119606312,-77.025959685269,38.901609428621,38.901574079708,14.416619201405279,Mapillary,49224450-7c82-45ac-93f1-38dbd5c87ff1__93f26fa2-caf7-4817-ba6e-99d32e46362b
6f7c57fc-e275-4592-af16-fbf631c54db6,9d51b726-2edd-483f-a4a3-6108c910bd8f,548143466599964,1282885352128189,289.6,296.1,-77.034270329995,-77.034274520322,38.906636095447,38.906534072372,11.331598553755711,Mapillary,6f7c57fc-e275-4592-af16-fbf631c54db6__9d51b726-2edd-483f-a4a3-6108c910bd8f
7013734e-80c6-4bca-8448-e061594f5b5c,a3053fba-dc76-4f26-ab4c-2a2b7842a578,573600180277014,306694507771943,271.24,269.73,-77.035723778311,-77.035759662076,38.898811808451,38.898935815792,14.113826096136014,Mapillary,7013734e-80c6-4bca-8448-e061594f5b5c__a3053fba-dc76-4f26-ab4c-2a2b7842a578
5fb6fe0a-56ab-4a96-a87c-639a5483c60c,a3053fba-dc76-4f26-ab4c-2a2b7842a578,502259934525816,306694507771943,265.75,269.73,-77.035725634672,-77.035759662076,38.898815485472,38.898935815792,13.68033259400361,Mapillary,5fb6fe0a-56ab-4a96-a87c-639a5483c60c__a3053fba-dc76-4f26-ab4c-2a2b7842a578
11897a41-7d83-4a44-bd43-ed48e3345bba,58acd4a6-5a2b-4d75-acc4-d469a6d271d1,2935074370109222,505575690643481,223.33,180.85,-77.027191003187,-77.027113493691,38.90117309266,38.901072544991,13.030554654174155,Mapillary,11897a41-7d83-4a44-bd43-ed48e3345bba__58acd4a6-5a2b-4d75-acc4-d469a6d271d1
ca036378-7545-492b-b9aa-1a8187177cf3,f749f750-46db-4461-9c53-33c760722e48,522457182109823,1137854693394450,359.7,0.52255249023438,-77.03178399828,-77.03193688199,38.895969192605,38.895928932369,13.995706518067726,Mapillary,ca036378-7545-492b-b9aa-1a8187177cf3__f749f750-46db-4461-9c53-33c760722e48
532ce668-3678-4c9f-8a0e-7ef718880318,f749f750-46db-4461-9c53-33c760722e48,3014855928748463,1137854693394450,359.7,0.52255249023438,-77.031816896099,-77.03193688199,38.895887139039,38.895928932369,11.396144098482713,Mapillary,532ce668-3678-4c9f-8a0e-7ef718880318__f749f750-46db-4461-9c53-33c760722e48
ab9fa626-a16f-4d7a-bb5b-17733e5ee708,cb30acb0-f918-4da4-83f6-85a14139dba3,2179700845494124,2890576204550158,352.92,0.44586181640625,-77.034584187397,-77.03444628633,38.905327373501,38.905266742013,13.725277626129525,Mapillary,ab9fa626-a16f-4d7a-bb5b-17733e5ee708__cb30acb0-f918-4da4-83f6-85a14139dba3
